	erytrocyty	trombocyty	weight	name	hbver	ssn	relationship	er-cv	smoker	indicator	hematokrit	leukocyty	alp	hemoglobin	ast	alt	etytr
1261	6.65757	7.68708	103.80199	Nicholas Butler	9.07349	244-25-8772	separated	49.09977	no	1.00000	6.06227	4.08485	38.95252	8.22797	78.00098		4.97440
1262	9.89560	7.44992	-14.30824	Chelsea Smith	9.60941	500-41-6633	widowed	67.08864	no	1.00000	6.67264	7.23330	85.91090	6.32742	60.55024	10.16432	5.84895
1263	6.49663	6.30129	59.57439	April Ho	3.14514	256-96-2386	single	50.91160	no	1.00000	5.66810	7.00483	56.12544	7.81487	75.20733	1.27394	8.50066
1264	7.00102	5.87686	114.22427	Eric Cruz	7.11913	356-42-4064	divoced	58.09557	yes	1.00000	5.62245	9.04160	93.40250	6.79343	82.78026	1.21692	6.58055
1265	9.42189	6.16674	78.36384	Paul Reed	5.42484	631-87-9883	nop	43.37301	no	1.00000	5.96667	6.03471	69.80076	7.46439	74.62546	6.86116	6.18627
1266	7.76520	7.02719	85.09448	Katrina Zimmerman	5.13362	392-55-7413	single	36.46995	yes	0.00000	5.41764	9.39053	78.94614	6.53964	71.52260	2.18877	5.72260
1267	7.35723	8.46889	172.66510	Eric Gonzales	6.23722	075-58-9583	widowed	38.08260	Y	1.00000	8.82064	5.49658	65.28360	7.63062	64.51303	1.40772	5.60704
1268	5.20652	7.72420	129.62549	Natalie Adkins	7.35333	281-72-2080	single	56.01714	Y	0.00000	6.84658	8.53750	35.69984	8.20124	68.23819	1.07315	6.02994
1269	8.92065	5.31371	95.41961	Kimberly Parker	9.57966	293-89-9433	widowed	54.48119	no	0.00000	8.27214	6.51546	69.66175	5.28875	74.40185	4.21296	9.00015
1270	8.77630	7.17339	72.05547	Adam Stone	8.17407	868-09-7505	separated	40.18402	no	0.00000	7.81525	8.42547	79.31099	5.63769	77.80667	4.03099	7.81524
1271	9.27826	6.61031	20.72241	Donald Rowe	6.99861	656-44-3405	married	58.61674	no	1.00000	7.76156	6.56572	22.84039	8.53754	73.27648	5.85054	5.77234
1272	9.45628	7.60736	33.40418	Joyce Stewart	8.35710	317-71-8905	married	68.50390	no	0.00000	9.60167	6.78157	17.23560	8.89449	83.57304	7.30654	8.22707
1273	4.79810	7.79191	28.23773	Sarah Blair	4.85007	224-48-6153	divoced	66.36260	no	1.00000	7.12648	7.29491	84.77000	6.61176	76.15934	1.29457	8.49022
1274	5.10191	5.34300	83.73227	Michael Le	3.25184	331-85-5513	divoced	46.62196	yes	1.00000	6.46779	6.53580	76.54671	5.39977	79.44661	1.09011	8.20128
1275	6.97960	8.41258	124.57043	Amanda Erickson	4.56474	352-19-2836	married	55.55813	no	1.00000	6.82626	6.84616	65.54522	7.15828	70.72496	1.08598	6.67219
1276	4.27520	8.02496	129.89264	Joseph Johnson	5.17372	581-94-3511	divoced	58.25024	no	1.00000	7.63311	7.46956	30.95982	8.39061	69.98187	0.62171	8.72368
1277	5.94688	7.68807	139.38117	Fernando Ramirez	5.17631	004-32-9908	married	37.23282	no	1.00000	6.28107	6.66676	68.59854	7.23503	68.87099	0.94239	7.14228
1278	4.21369	6.27507	107.08578	Christopher Kim	6.34542	353-01-6140	divoced	51.09345	no	1.00000	7.08981	7.82565	64.06250	7.11577	70.73313	0.48093	6.75749
1279	8.34994	7.27981	50.10372	Eric Wallace	9.86190	583-83-5420	married	54.80241	Y	1.00000	7.98600	7.65122	78.65041	5.75641	78.61289	2.62696	6.34345
1280	6.65931	5.55718	102.74660	Mr. Derrick Rich	6.58992	227-75-6729	widowed	57.34719	N	1.00000	6.23489	4.42456	71.09338	7.23425	75.34442	1.32656	5.41121
1281	8.67948	5.76758	33.43797	Adrian Jensen	5.62256	873-38-7944	single	75.46683	no	1.00000	7.04466	4.02764	66.30922	7.31462	73.79580	3.77055	5.16772
1282	7.68277	7.65538	110.06361	Jeffrey Gray	8.10766	403-22-2807	widowed	51.81047	Y	0.00000	6.60574		49.91435	4.75811	77.98265	2.37690	8.47801
1283	6.74762	7.19245	61.67402	Henry Stone	5.80876	107-58-1702	married	41.33609	no	1.00000	6.56228	3.77182	27.89804	8.44796	82.37786	1.05304	4.64004
1284	5.58531	6.02516	122.87842	Katie Solis	8.38932	024-20-1839	married	69.40597	no	0.00000	7.02440	7.20458	82.35883	5.76819	67.80427	1.01629	5.98137
1285	7.32197	8.25252	120.23019	Tim Shepherd	5.76160	118-28-5031	nop	43.56945	yes	0.00000	6.39511	8.02837	46.67145	4.70602	76.55326	1.34895	6.09570
1286	6.81671	6.40544	78.50700	Philip Paul	8.24566	701-16-8081	divoced	44.33324	no	1.00000	7.09235	4.05722	82.81652	6.03168	84.48993	1.44612	4.64627
1287	9.98209	6.79112	75.85862	David Ross	7.88282	745-12-1306	single	55.05439	yes	0.00000	7.34065	7.80172	81.98515	5.90251	77.03002	11.45546	8.05287
1288	4.35979	6.98080	30.09155	Michael Wright	7.75813	060-06-6684	married	54.33987	no	0.00000	7.10604	8.58601	88.30709	6.08506	82.97407	0.83881	5.28786
1289	8.88729	5.16116	43.58756	Michelle Garcia	7.08978	283-22-6121	nop	52.37075	no	0.00000	6.82403	6.17002	87.85042	6.55602	66.61509	4.20513	6.98478
1290	5.69616	6.52357	145.34398	Jacqueline Mitchell	4.76702	574-51-5593	married	55.84058	yes	1.00000	5.83210	7.67228	79.37222	5.35464	72.61528	0.97710	7.70268
1291	7.92632	4.94004	34.26277	Mark Hudson	6.34046	777-20-3052	divoced	62.04860	Y	1.00000	7.33473	5.91970	83.29313	6.10932	53.93124	1.87036	6.44569
1292	6.64279	5.96816	-0.70411	Samuel Hess	4.76588	285-93-5382	widowed	73.50538	no	1.00000	6.70443	7.28592	56.31374	7.46712		0.95365	9.81667
1293	5.66047	6.19992	56.83656	Rhonda Andrews	7.46643	379-62-2226	divoced	65.36840	no	0.00000	7.15037	9.39198	81.15159	5.61955	68.87226	1.00480	4.08115
1294	6.17221	7.36601	35.84148	Melanie Robinson	4.17267	105-35-5671	married	59.20826	Y	1.00000	4.84796	7.22252	53.89106	4.96786	68.79544	0.84475	8.84470
1295	5.24130	7.02372	-7.61543	Bethany White	6.55599	412-42-8738	single	46.96129	Y	1.00000	7.58712	8.69101	82.21298	6.91340	64.01988	0.69042	7.25146
1296	8.51682	8.23636	62.85170	Kimberly Malone	9.26391	855-36-1926	divoced	52.12599	no	1.00000	8.03138	6.22740	79.48994	7.06453	76.74592	3.60055	6.15588
1297	5.06260	7.38684	45.75648	Andrew Ramirez	6.43606	698-88-9326	widowed	89.14154	no	1.00000	4.79902	9.36762	58.67726	7.42573		0.70760	8.85469
1298	5.74594	7.34313	73.62224	Anita Kelley	6.00694	546-71-7093	married	64.92042	Y	1.00000	8.32203	8.60431	94.68782	6.56345	85.84237	0.91975	9.90946
1299	5.66682	6.63730	127.32284	Lori Solomon	5.99401	121-94-8980	married	42.90041	no	1.00000	7.26594	8.24925	75.49449	6.95362	66.49656	0.87255	6.86816
1300	6.87831	5.01197	102.02113	Mr. Gerald Alvarez DVM	7.84063	584-57-4663	married	75.45779	no	1.00000	6.45696		48.74463	7.96528	74.96459	1.42218	5.55025
1301	7.13523	6.82878	122.07256	Kelly Mckay	8.66164	241-40-1579	separated	53.99012	yes	1.00000	7.51482	4.78823	67.88551	7.36686	80.34433	1.49597	5.85282
1302	7.55212	6.77156	4.24478	Lisa Rhodes	7.97628	742-62-6044	divoced	33.61969	no	1.00000	6.32055	4.76329	76.70311	7.05556	79.73906	1.58139	5.68188
1303	4.76715	6.44783	48.84965	Ian Smith	5.03558	503-62-4357	divoced	53.10147	yes	1.00000	7.26245	8.01506	58.86807	7.40356	64.33136	1.00916	8.21431
1304	5.46293	4.98257	65.11860	Susan Campbell	4.56032	470-14-2184	married	52.90234	Y	1.00000	4.85708	7.64342	83.97275	6.26021	73.82366	0.43551	8.52724
1305	4.88750	5.94221	15.90714	Justin Murray	5.82256	053-48-6510	married	36.94061	no	1.00000	5.61795	8.36082	84.81133	6.46899	81.70307	1.14460	7.11577
1306	6.44051	6.64831	71.50397	Nathan Lambert	7.79564	081-63-4310	married	32.67955	no	0.00000	3.87598	8.24971	33.15348	8.33192	70.65364	1.35212	4.90178
1307	8.70885	7.62409	106.34902	Melanie Ingram	7.52640	059-30-5735	nop	54.03789	no	1.00000	5.74820	5.65153	82.90613	5.89326	82.01325	3.60452	5.43205
1308	9.04456	6.88964	17.81207	Tracy Fuller	5.65936	076-96-7050	separated	63.83040	yes	1.00000	6.78977	6.83329	82.89030	6.50589	74.13221	4.59752	6.50777
1309	4.40632	5.02261	90.66711	Renee Hudson	6.15047	574-75-7591	married	50.28631	no	1.00000	6.68909	8.33691	12.73518	9.19116	69.20888	0.83691	6.61684
1310	6.61626	6.19675	74.45290	Mr. Dylan Todd DDS	4.49444	058-37-0004	nop	53.51626	yes	1.00000	6.05830	7.03267	73.79737	7.27551	70.09881	1.44370	8.10971
1311	7.11265	7.77221	91.35622	Dustin Austin	4.89393	320-41-3205	separated	56.57591	Y	1.00000	8.39628	8.28073	67.37052	7.23015	70.42847	1.38078	8.32707
1312	7.19410	5.92594	65.17885	Sierra Owen	7.00040	292-24-8432	divoced	59.57690	Y	0.00000	6.15029	6.14949	64.09952	5.17779	63.03438	0.80160	6.78772
1313	4.90891	6.89084	48.61361	Angela Lewis	9.06893	393-37-4518	widowed	48.62484	no	1.00000	7.11069	4.19569	79.24306	7.02327	82.20176	1.15660	5.08572
1314	6.68698	7.30105	77.06611	Kenneth May	8.25921	213-55-8148	single	27.59173	no	1.00000	7.05878	4.19343	87.08044	6.05059	79.11943	1.43387	4.82460
1315	7.81998	6.06529	6.34628	Christopher Barron	7.11941	686-87-2643	married	57.57164	no	1.00000	5.47584	3.45616	90.73849	6.52556	76.55801	2.03920	4.76865
1316	6.18611	7.21709	50.03786	Bryan Meyer	10.43309	804-10-3071	separated	65.55584	Y	0.00000	6.72787	5.36114	24.89412	8.51140	71.42458	1.17238	6.24357
1317	5.77377	7.76290	115.44294	Grace Sanders	6.52231	358-37-5077	widowed	55.24502	Y	1.00000	7.82656	8.93415	87.60290	6.25632	56.36286	0.96254	7.95386
1318	4.51728	8.17570	60.13030	Eric Ruiz	4.46681	087-96-8944	married	62.42036	Y	1.00000	6.99033	7.24440	34.48798	8.23479	74.07386	0.90699	8.27135
1319	9.02983	6.16166	93.09348	Christopher Larson	8.70919	708-26-9885	nop	38.71862	Y	0.00000	7.35689	7.38700	78.61876	6.38047	82.79894	5.17281	8.72467
1320	9.00006	5.54412	84.04366	Robin Hood	6.85402	049-44-6858	single	46.49243	no	1.00000	6.40677	6.25623	25.63555	8.26562	67.55176	4.87174	5.72337
1321	7.99581	7.11134	65.80229	Joshua Cannon	8.40613	072-63-6491	divoced	64.10012	no	0.00000	6.47424	7.57357	65.81585	7.36813	66.28618	1.96649	8.30890
1322	7.76803	6.59670	58.63857	Jeremy Bishop	9.51557	376-23-1900	divoced	49.78931	no	1.00000	6.64745	5.08717	52.95333	7.83923	70.55041	1.72236	4.57920
1323	9.16165	6.67059	35.37325	Renee Lawrence	9.12282	473-59-0342	nop	57.44515	N	1.00000	6.00630	6.47780	79.82931	5.89375	62.81525	5.16514	5.43398
1324	7.95367	9.02801	43.79985	Erin Nelson	6.83832	704-04-2800	single	38.83261	Y	0.00000	5.91684	7.69685	81.55773	6.15638	85.10685	1.90202	6.86462
1325	5.09377	6.24171	75.67537	Kevin Contreras	6.92044	415-15-1753	single	63.34026	yes	1.00000	6.18575	8.64856	86.68685	6.01247	84.08216	0.77331	7.29616
1326	6.48773	7.88708	107.22003	Michael Price	9.01389	258-68-3007	divoced	58.92813	no	1.00000	6.64821	5.67180	64.34435	7.41386	78.05906	1.12267	6.10172
1327	5.61988	6.79593	20.35026	Joseph King	9.44593	007-56-8063	divoced	63.80123	no	0.00000	6.14278	6.36584	82.05513	6.85998	69.28653	0.91125	5.45548
1328	7.11142	6.37917	75.55085	Patricia Craig	9.93120	736-41-4944	nop	50.30478	N	0.00000	7.84727	4.69097	77.40314	6.97818	73.46569	1.53252	4.99760
1329	7.28013	4.72996	60.60550	Julia Anderson	6.02977	586-77-2936	single	53.59579	Y	1.00000	7.81323	4.13165	76.43668	6.72777	64.88309	1.67386	5.15591
1330	4.68141	7.16452	67.48193	Michael Collins	6.78911	851-79-8211	single	46.97152	yes	1.00000	8.50558	8.72266	89.91367	6.68850	71.53583	1.13639	8.00274
1331	8.22045	5.59482	132.05565	Michelle Wilson	8.42240	026-80-6829	married	61.17679	no	1.00000		5.37434	36.60327	8.01637	76.59874	2.70803	4.82107
1332	4.28904	7.55755	14.98317	Amanda Elliott	6.22288	716-35-8422	separated	47.10249	Y	1.00000	5.52810	8.83744	79.76024	7.03391	77.26816	1.09580	9.05989
1333	5.91660	7.34063	80.03004	Christina Snyder	8.94587	508-80-4198	widowed	65.69742	yes	0.00000	6.95896	6.73540	50.71793	4.85643	57.35625	0.71842	5.46632
1334	7.50049	6.22742	90.06224	Thomas Johnson	7.24140	182-86-7278	married	80.12201	yes	0.00000	8.04237	9.43942	83.04369	5.93660	70.50680	1.45225	7.80510
1335	7.93658	8.10854	25.74145	Joseph Davis	8.21251	541-60-2617	divoced	48.93224	no	1.00000	6.89491	6.77869	45.32353	4.56387	70.27663	2.14905	6.25724
1336	7.10321	8.58994	30.69420	Renee Alvarez	7.23046	327-54-9999	separated	66.69343	no	0.00000	6.10678	7.17352	75.49630	7.10871	65.51426	1.66708	7.52697
1337	5.59140	7.48283	35.36902	Elizabeth Tran	5.36481	424-30-7577	nop	56.79445	N	0.00000	5.73539	7.86460	67.25043	7.35609	71.57791	1.22827	7.89348
1338	4.63290	6.03943	90.86991	Bethany White	5.79930	412-42-8738	widowed	72.34929	Y	1.00000	5.82350	8.20012	73.12508	7.09712	76.87797	0.98679	8.48113
1339	5.38423	6.00583	29.50895	Hector Ellis	8.02773	757-21-1762	single	66.23510	no	0.00000	7.35518	8.29293	64.19899	7.31238	72.97826	1.04700	5.19931
1340	6.30183	7.28075	56.56878	John Spencer	5.89956	337-14-2819	single	50.95130	no	1.00000	6.85864	9.11680	90.24372	5.83584	71.13265	0.91608	8.16411
1341	7.75324	5.59542	95.92490	Jason Hernandez	8.84152	032-88-0264	married	39.78909	Y	0.00000	7.72566	8.85821	46.50069	7.97644	81.25189	1.75528	9.14055
1342	7.29089	6.71524	49.55860	Wayne Hamilton	8.09934	432-53-2438	married	55.46961	no	0.00000	5.88379	8.05820	77.70137	6.72275	66.60200	2.05643	5.56690
1343	8.83397	6.01211	88.01907	Teresa Curtis	6.60863	594-96-7027	married	68.46582	no	1.00000	6.88266	5.26892	89.83852	6.21496	69.00323	4.14837	5.16999
1344	7.85030	6.21042	90.35048	Ryan Scott	7.00192	617-76-4533	divoced	51.41122	no	1.00000	7.42250	5.33460	64.99789	7.30875	75.90539	2.14305	5.51283
1345	8.80272	6.47417	70.97611	Paula Ramirez	8.55996	242-36-6416	married	49.97641	yes	1.00000	7.01792	7.51397	82.30994	5.78227	75.76138	4.27636	6.95538
1346	5.07563	6.19739	97.97342	Stephen Riggs	6.87540	565-84-1848	divoced	54.08189	no	0.00000	8.12286	9.85104	94.64688	6.24195	75.98380	0.78355	5.28452
1347	8.79644	5.69155	9.84242	Cassandra Moore	8.10806	236-14-8440	widowed	70.46009	no	1.00000	7.29154	4.95862	82.50238	6.93914	77.48292	3.43703	5.00377
1348	5.20217	6.69225	78.98600	Jocelyn Brown	9.15647	011-19-1757	widowed	49.78890	no	0.00000	7.04971	6.52634	80.98287	5.65869	78.00402	0.79398	6.01295
1349	4.73810	6.98686	88.51446	Katie White	6.81378	315-41-2912	separated	37.33692	no	1.00000	6.32399	0.94381	11.09915	9.11661	48.46458	1.12513	3.10927
1350	7.88336	5.08639	62.91708	Lisa Hamilton	9.06333	808-26-7514	divoced	50.06141	no	1.00000	6.81049	5.55256	57.45608	7.65913	62.62104	2.48293	6.03590
1351	8.90914	9.41697	118.06840	Frances Wood	8.91744	059-60-0051	separated	52.87421	no	0.00000	6.32487	7.67802	81.88099	5.66254	73.34625	4.99560	7.51455
1352	5.98036	4.62891	41.19182	Robert Kirk	4.51537	188-28-2199	separated	45.25027	no	1.00000	8.15156	6.90415	70.78736	7.18722	64.70434	1.43018	8.41994
1353	4.22110	6.48933	78.36950	Anthony Rogers DVM	5.80340	873-32-8155	married	61.01158	yes	0.00000	8.36516	10.20127	66.24548	5.30306	76.13962	1.25577	5.73130
1354	7.65803	5.86910	60.78538	Tracy Steele	6.98021	557-95-7752	married	45.98879	no	1.00000	6.75252	4.56664	72.99095	5.42931	79.59488	1.86210	5.16324
1355	5.94759	6.31591	77.57181	Janice Lee	8.81698	833-16-9185	single	32.17391	yes	1.00000	6.84858	3.92015	7.20273	9.57100	74.02181	0.95975	4.53690
1356	6.95943	5.58467	53.60641	Spencer Stewart	7.59237	084-10-4188	divoced	66.89975	no	1.00000	6.73596	5.21885	73.68152	7.05946	60.70053	1.11196	5.26696
1357	3.89989	5.32314	63.58494	David Ross	5.40180	745-12-1306	nop	55.38193	Y	0.00000	8.62832	11.59193	54.07872	7.81384	70.43724	0.99953	5.72971
1358	6.72609	5.67745	97.04045	Teresa Bentley	3.48854	497-99-7784	divoced	64.69436	no	1.00000	7.23444	5.87743	64.88308	7.43371	68.80721	1.10304	6.07999
1359	6.64197	6.90301	78.46487	David Best	8.77182	451-52-8783	single	62.06888	yes	1.00000	8.61106	3.85993	80.29696	6.91484	86.40501	1.19586	4.13459
1360	7.22973	8.28365	37.28871	Meagan Ramirez	6.57591	548-44-1508	divoced	63.91628	yes	1.00000	5.73638	5.62799	92.44903	6.58194	72.23730	1.48854	5.97856
1361	9.30838	5.55177	105.76425	Tina Edwards	9.31613	487-61-3171	divoced	41.50340	no	1.00000	7.32861	8.01875	46.96729	7.83231	73.27936	6.34707	6.74292
1362	8.01617	4.83892	102.99765	Peggy Jones	10.65919	670-39-7759	divoced	64.41010	no	1.00000	7.14375	5.50819	84.22123	6.08750	73.22388	2.36963	5.06591
1363	8.16347	8.08439	87.35156	Scott Singh	7.39722	575-85-9330	single	60.47270	no	1.00000	5.06093	4.77139	53.62171	4.75471	67.71098	1.87760	5.44705
1364	10.49334	6.72512	87.04434	Matthew Estrada	7.83846	237-86-4090	single	52.70701	yes	0.00000	6.67944	7.21427	63.39570	7.55123	77.47180	18.02737	7.21085
1365	6.04705	6.32031	31.88038	David Anderson	6.46033	604-79-9733	married	60.81666	yes	1.00000	6.20288	8.46998	66.35743	7.40035	81.28196	0.74009	6.55392
1366	5.84353	7.04546	40.01843	Amanda Maxwell	6.08154	081-08-3220	divoced	77.40266	no	0.00000	6.86570	7.34200	27.68907	8.42980	76.14396	0.65496	6.54731
1367	7.84026	7.18067	46.53875	William Ray	8.54286	774-84-4808	married	59.04219	N	0.00000	6.65184	7.03265	45.98643	7.96991	78.66761	2.34559	8.98386
1368	6.17120	7.16872	21.55040	Sabrina Nguyen	8.10945	064-63-5675	nop	54.14801	yes	0.00000	6.37379	7.44989	87.52302	6.02536	73.77445	0.99239	5.11839
1369	5.38893	7.69903	82.57801	Mary Chase	5.74979	134-01-0182	widowed	42.36744	no	1.00000	7.52946	8.54337	78.42821	6.95264	78.64859	0.81772	8.62427
1370	7.87634	5.83485	111.19179	Daniel Stuart	7.26231	333-41-0770	divoced	44.64008	no	0.00000	6.05399	7.03399	75.79162	6.83148	65.08864	2.12865	6.70673
1371	5.34136	6.67291	26.81179	Michelle Patterson	6.25104	432-45-4314	married	76.44882	Y	1.00000	5.78738	0.87899	75.20863	5.61255	46.49690	1.04716	3.46999
1372	7.25445	7.54515	79.72398	Kenneth Vincent	9.34265	384-77-9711	widowed	56.79808	no	0.00000	4.85030	9.14235	46.12431	4.64647	75.09505	1.52384	9.41186
1373	8.92386	7.14928	55.05192	Ian Schaefer	8.95132	521-06-9197	widowed	57.13487	no	0.00000	5.84126	7.30858	83.73190	6.95894	74.54542	4.34403	9.00599
1374	6.84208	7.69589	123.36781	Chad Lowery	4.54071	769-28-7055	widowed	49.59453	no	1.00000	7.04227	7.23697	76.65522	6.88788	71.12431	1.57184	8.87351
1375	4.80935	5.77252	121.24934	Michael Zimmerman	4.93937	051-12-9888	separated	43.57000	no	1.00000	6.66449	8.00438	26.88323	8.31135	78.29385	0.70538	8.29686
1376	8.66837	6.53626	28.99782	Zachary Hall	7.38245	037-30-1205	single	54.23286	yes	1.00000	6.19923	4.79568	42.04802	8.14500	75.25789	3.52786	5.00496
1377	7.28289	6.05171	130.74296	Christopher Price	4.62501	206-66-3005	single	74.90838	yes	1.00000	6.98118	8.14921	64.75418	7.23038	79.04425	1.86126	8.46154
1378	7.55002	7.46962	60.85960	Anthony Dunlap	5.23190	064-55-2255	separated	60.26029	no	0.00000	6.44459	6.93789	87.81252	6.01089	65.98874	1.48271	5.52322
1379	6.04489	7.71123	44.66069	Andrea Fisher	6.43789	074-47-3972	divoced	63.74144	no	1.00000	7.32027	8.30223	65.45493	5.13247	64.78243	0.90269	7.88937
1380	6.26250	5.34751	21.44955	Alicia Ramirez	9.05866	013-73-0641	single	69.85502	yes	0.00000	3.77802	6.72615	80.31660	5.82145	70.54726	1.31694	5.78981
1381	6.99385	6.25816	69.17466	Michael Bullock	9.33046	647-06-3935	divoced	40.62595	N	0.00000	8.43790	6.52951	88.33168	6.62081	84.73295	1.26572	5.52402
1382	4.50013	5.41839	79.26241	Rebekah Torres	7.48874	472-10-9275	single	59.37323	no	0.00000	7.33738	8.70698	77.87609	7.01987	71.27633	0.51517	5.30227
1383	9.93279	4.67831	82.70924	Eric Brown	11.48267	019-72-1171	widowed	46.62171	yes	0.00000	6.90469	8.39497	69.38156	7.26386	70.63738	10.79344	11.53732
1384	10.31309	7.06112	71.68972	Sharon Larson	8.91751	164-18-4606	married	31.30700	N	1.00000	6.23625	8.10941	78.50966	7.15860	67.24236	15.25986	6.63337
1385	5.73437	7.41925	36.44775	Chad Johnson	4.51682	787-93-2946	widowed	75.73561	no	1.00000	8.08990	7.30005	79.35749	7.08972	69.94013	0.54406	7.86277
1386	7.31329	7.34146	45.43040	John Mitchell	5.66244	375-80-0298	single	61.96515	no	1.00000	6.31332	5.68099	91.08611	6.31565	70.58838	1.52830	5.86779
1387	5.50409	7.03772	61.93155	April Mills	8.93765	342-48-2212	divoced	61.50338	no	0.00000	6.85172	7.20334	60.77884	7.58094	72.15771	1.17189	5.20061
1388	5.93570	7.24818	32.06403	Jesus Simon	7.74644	618-35-7826	single	45.88148	no	0.00000	7.39632	8.20681	51.31043	7.96983	74.84037	0.89470	5.36287
1389	5.61176	7.52814	95.36482	Zachary Deleon	1.51119	718-49-0773	single	59.73198	no	1.00000	6.81304	5.38248	81.93506	6.06478	77.80995	0.82930	7.28386
1390	7.12365	7.45102	66.93576	Dominic Stephens	9.52477	463-06-7105	single	72.95645	no	0.00000	6.45870	8.14411	86.03622	6.69645	66.87767	1.32992	10.15726
1391		6.20125	68.01424	Gregory Ingram	5.13772	466-41-3592	married	51.32386	no	1.00000	6.18761	7.10936	90.99770	6.21928	86.53343	1.20168	8.59027
1392	5.04076	6.65769	76.78239	Sherri Johnson	7.44299	722-99-9628	married	51.31123	no	0.00000	7.45521	8.17873	77.61637	7.03039	70.16446	0.61903	4.86951
1393	7.21102	6.07434	34.30756	Colton Ward	10.00950	066-58-9166	married	33.17777	no	1.00000	5.21074	3.35658	85.83416	6.18297	68.26369	1.78375	4.15398
1394	5.53701	6.91071	79.15055	Edward Johnson MD	4.88559	619-92-9167	married	63.06063	no	1.00000	7.17989	8.18437	83.97565	6.69835	73.98478	1.22914	8.65496
1395	8.75289	6.69896	99.26912	Frances Wood	6.94063	059-60-0051	single	63.63169	no	1.00000	7.57179	7.14946	77.12114	6.49369	74.89618	4.19584	6.37618
1396	9.06289	6.20254	131.11820	Rhonda Andrews	5.69856	379-62-2226	divoced	40.72269	no	1.00000	5.81003	6.73297	85.23535	6.10009	75.28071	4.78224	6.61455
1397	6.18784	4.94805	29.23825	Caroline Johnson	7.98503	896-62-6394	single	50.73382	Y	0.00000	7.53259	8.34276	73.00372	5.47402	70.59677	0.75082	5.14334
1398	10.39622	8.02368	31.10142	Karen Stout	6.35083	886-88-6194	divoced	60.44161	no	1.00000	8.11343	8.22232	63.97294	5.08835	76.01618	16.78049	7.37406
1399	8.83509	4.70486	114.65756	Catherine Rhodes	6.31299	116-04-0104	divoced	51.22412	no	1.00000	5.83755	6.75315	85.73066	6.69075	74.77062	3.73519	6.01779
1400	4.80622	6.39434	93.12209	Beth Francis	7.57163	346-18-2950	married	47.53695	no	0.00000	6.04231	8.42814	72.62317	5.28854	70.98494	1.52718	6.52025
1401	5.10854	8.02540	25.06080	Nicole Taylor	8.40071	274-98-8734	divoced	49.77324	no	0.00000	7.00185	7.42587	62.72667	7.47323	71.23686	1.00947	4.50430
1402	4.62391	6.10021	131.57952	Donna Stevenson	3.39395	412-70-6919	nop	54.41628	no	1.00000	6.30301	6.50106	38.10777	8.11404	65.84876	1.04864	8.11035
1403	7.08985	7.59883	128.36922	Dr. Jessica Martin	6.94618	445-55-1924	widowed	60.39060	no	1.00000	8.04571	5.09903	87.65603	5.75738	82.21387	1.25893	5.59231
1404	7.44700	6.47130	13.00599	Cynthia Howe	6.01025	799-39-8979	single	41.05019	no	1.00000	5.83835	9.18684	38.10213	4.34095	77.44451	1.65909	9.51610
